conversion_id,campaign_id,customer_id,sent,opened,clicked,converted,conversion_date,revenue,attributed_ticket_id
CV0004067,CMP003,C001056,1,0,0,0,,0.0,
CV0004068,CMP003,C002483,1,1,1,1,2025-03-06,277.97,T0010219
CV0004069,CMP003,C001465,1,0,0,0,,0.0,
CV0004070,CMP003,C001256,1,0,0,0,,0.0,
CV0004071,CMP003,C002504,1,0,0,0,,0.0,
CV0004072,CMP003,C001179,1,0,0,0,,0.0,
CV0004073,CMP003,C001703,1,1,0,0,,0.0,
CV0004074,CMP003,C003097,1,1,0,0,,0.0,
CV0004075,CMP003,C001563,1,1,0,0,,0.0,
CV0004076,CMP003,C002360,1,1,0,0,,0.0,
CV0004077,CMP003,C002127,1,1,0,0,,0.0,
CV0004078,CMP003,C002764,1,0,0,0,,0.0,
CV0004079,CMP003,C001702,1,1,0,0,,0.0,
CV0004080,CMP003,C001771,1,0,0,0,,0.0,
CV0004081,CMP003,C001924,1,0,0,0,,0.0,
CV0004082,CMP003,C000112,1,1,0,0,,0.0,
CV0004083,CMP003,C001227,1,1,1,0,,0.0,
CV0004084,CMP003,C000093,1,0,0,0,,0.0,
CV0004085,CMP003,C000189,1,1,0,0,,0.0,
CV0004086,CMP003,C003140,1,0,0,0,,0.0,
CV0004087,CMP003,C001141,1,1,0,0,,0.0,
CV0004088,CMP003,C002010,1,1,0,0,,0.0,
CV0004089,CMP003,C002788,1,1,1,1,2025-02-13,68.53,T0005603
CV0004090,CMP003,C001797,1,0,0,0,,0.0,
CV0004091,CMP003,C001986,1,0,0,0,,0.0,
CV0004092,CMP003,C000791,1,1,0,0,,0.0,
CV0004093,CMP003,C000295,1,0,0,0,,0.0,
CV0004094,CMP003,C001872,1,0,0,0,,0.0,
CV0004095,CMP003,C001658,1,0,0,0,,0.0,
CV0004096,CMP003,C000719,1,1,0,0,,0.0,
CV0004097,CMP003,C002003,1,0,0,0,,0.0,
CV0004098,CMP003,C000610,1,1,1,0,,0.0,
CV0004099,CMP003,C003046,1,1,1,0,,0.0,
CV0004100,CMP003,C001655,1,1,0,0,,0.0,
CV0004101,CMP003,C002813,1,0,0,0,,0.0,
CV0004102,CMP003,C001812,1,1,0,0,,0.0,
CV0004103,CMP003,C000681,1,1,0,0,,0.0,
CV0004104,CMP003,C002748,1,1,0,0,,0.0,
CV0004105,CMP003,C001614,1,1,0,0,,0.0,
CV0004106,CMP003,C003128,1,1,0,0,,0.0,
CV0004107,CMP003,C000990,1,1,0,0,,0.0,
CV0004108,CMP003,C001425,1,0,0,0,,0.0,
CV0004109,CMP003,C002712,1,0,0,0,,0.0,
CV0004110,CMP003,C002329,1,1,0,0,,0.0,
CV0004111,CMP003,C001265,1,1,0,0,,0.0,
CV0004112,CMP003,C000109,1,0,0,0,,0.0,
CV0004113,CMP003,C000187,1,1,0,0,,0.0,
CV0004114,CMP003,C003007,1,1,0,0,,0.0,
CV0004115,CMP003,C003065,1,1,1,0,,0.0,
CV0004116,CMP003,C002160,1,1,0,0,,0.0,
CV0004117,CMP003,C002730,1,1,0,0,,0.0,
CV0004118,CMP003,C002245,1,0,0,0,,0.0,
CV0004119,CMP003,C003040,1,1,0,0,,0.0,
CV0004120,CMP003,C002627,1,0,0,0,,0.0,
CV0004121,CMP003,C000508,1,1,1,1,2025-03-01,159.21,T0003923
CV0004122,CMP003,C002857,1,0,0,0,,0.0,
CV0004123,CMP003,C001733,1,1,0,0,,0.0,
CV0004124,CMP003,C002380,1,0,0,0,,0.0,
CV0004125,CMP003,C002243,1,0,0,0,,0.0,
CV0004126,CMP003,C000687,1,1,0,0,,0.0,
CV0004127,CMP003,C000229,1,0,0,0,,0.0,
CV0004128,CMP003,C000257,1,1,0,0,,0.0,
CV0004129,CMP003,C001313,1,1,1,0,,0.0,
CV0004130,CMP003,C000659,1,1,1,0,,0.0,
CV0004131,CMP003,C001277,1,1,0,0,,0.0,
CV0004132,CMP003,C003166,1,0,0,0,,0.0,
CV0004133,CMP003,C002195,1,1,0,0,,0.0,
CV0004134,CMP003,C000722,1,0,0,0,,0.0,
CV0004135,CMP003,C001467,1,0,0,0,,0.0,
CV0004136,CMP003,C001960,1,0,0,0,,0.0,
CV0004137,CMP003,C002652,1,0,0,0,,0.0,
CV0004138,CMP003,C002639,1,1,1,0,,0.0,
CV0004139,CMP003,C003043,1,1,0,0,,0.0,
CV0004140,CMP003,C002929,1,1,0,0,,0.0,
CV0004141,CMP003,C002689,1,0,0,0,,0.0,
CV0004142,CMP003,C001103,1,0,0,0,,0.0,
CV0004143,CMP003,C001457,1,0,0,0,,0.0,
CV0004144,CMP003,C002490,1,0,0,0,,0.0,
CV0004145,CMP003,C000434,1,0,0,0,,0.0,
CV0004146,CMP003,C002638,1,0,0,0,,0.0,
CV0004147,CMP003,C003018,1,1,1,0,,0.0,
CV0004148,CMP003,C001982,1,1,0,0,,0.0,
CV0004149,CMP003,C000123,1,0,0,0,,0.0,
CV0004150,CMP003,C000171,1,0,0,0,,0.0,
CV0004151,CMP003,C000806,1,0,0,0,,0.0,
CV0004152,CMP003,C001737,1,1,0,0,,0.0,
CV0004153,CMP003,C001230,1,0,0,0,,0.0,
CV0004154,CMP003,C002686,1,0,0,0,,0.0,
CV0004155,CMP003,C000510,1,0,0,0,,0.0,
CV0004156,CMP003,C000074,1,1,0,0,,0.0,
CV0004157,CMP003,C002850,1,0,0,0,,0.0,
CV0004158,CMP003,C001100,1,1,0,0,,0.0,
CV0004159,CMP003,C000239,1,1,0,0,,0.0,
CV0004160,CMP003,C002518,1,1,0,0,,0.0,
CV0004161,CMP003,C003168,1,0,0,0,,0.0,
CV0004162,CMP003,C001831,1,1,0,0,,0.0,
CV0004163,CMP003,C001360,1,1,0,0,,0.0,
CV0004164,CMP003,C001997,1,0,0,0,,0.0,
CV0004165,CMP003,C002248,1,0,0,0,,0.0,
CV0004166,CMP003,C002049,1,1,1,0,,0.0,
CV0004167,CMP003,C000130,1,1,0,0,,0.0,
CV0004168,CMP003,C002879,1,0,0,0,,0.0,
CV0004169,CMP003,C001487,1,0,0,0,,0.0,
CV0004170,CMP003,C002889,1,0,0,0,,0.0,
CV0004171,CMP003,C000040,1,0,0,0,,0.0,
CV0004172,CMP003,C002932,1,0,0,0,,0.0,
CV0004173,CMP003,C000736,1,1,0,0,,0.0,
CV0004174,CMP003,C001149,1,0,0,0,,0.0,
CV0004175,CMP003,C002882,1,1,0,0,,0.0,
CV0004176,CMP003,C001887,1,1,0,0,,0.0,
CV0004177,CMP003,C000478,1,1,0,0,,0.0,
CV0004178,CMP003,C001852,1,1,0,0,,0.0,
CV0004179,CMP003,C002334,1,0,0,0,,0.0,
CV0004180,CMP003,C001055,1,1,0,0,,0.0,
CV0004181,CMP003,C001206,1,0,0,0,,0.0,
CV0004182,CMP003,C001433,1,1,0,0,,0.0,
CV0004183,CMP003,C003126,1,0,0,0,,0.0,
CV0004184,CMP003,C002128,1,1,0,0,,0.0,
CV0004185,CMP003,C002234,1,1,1,0,,0.0,
CV0004186,CMP003,C002007,1,1,0,0,,0.0,
CV0004187,CMP003,C002614,1,1,0,0,,0.0,
CV0004188,CMP003,C000726,1,0,0,0,,0.0,
CV0004189,CMP003,C002424,1,1,0,0,,0.0,
CV0004190,CMP003,C002305,1,1,1,0,,0.0,
CV0004191,CMP003,C003143,1,0,0,0,,0.0,
CV0004192,CMP003,C000488,1,0,0,0,,0.0,
CV0004193,CMP003,C001094,1,1,1,0,,0.0,
CV0004194,CMP003,C001988,1,0,0,0,,0.0,
CV0004195,CMP003,C001637,1,0,0,0,,0.0,
CV0004196,CMP003,C001923,1,1,0,0,,0.0,
CV0004197,CMP003,C001349,1,0,0,0,,0.0,
CV0004198,CMP003,C001720,1,0,0,0,,0.0,
CV0004199,CMP003,C000561,1,1,0,0,,0.0,
CV0004200,CMP003,C002925,1,0,0,0,,0.0,
CV0004201,CMP003,C000915,1,1,0,0,,0.0,
CV0004202,CMP003,C000899,1,1,0,0,,0.0,
CV0004203,CMP003,C001666,1,1,1,0,,0.0,
CV0004204,CMP003,C002594,1,0,0,0,,0.0,
CV0004205,CMP003,C001817,1,1,0,0,,0.0,
CV0004206,CMP003,C003062,1,0,0,0,,0.0,
CV0004207,CMP003,C001502,1,1,0,0,,0.0,
CV0004208,CMP003,C000440,1,0,0,0,,0.0,
CV0004209,CMP003,C003136,1,0,0,0,,0.0,
CV0004210,CMP003,C000134,1,1,0,0,,0.0,
CV0004211,CMP003,C001309,1,0,0,0,,0.0,
CV0004212,CMP003,C000890,1,0,0,0,,0.0,
CV0004213,CMP003,C002745,1,1,0,0,,0.0,
CV0004214,CMP003,C000705,1,1,0,0,,0.0,
CV0004215,CMP003,C003066,1,0,0,0,,0.0,
CV0004216,CMP003,C001071,1,0,0,0,,0.0,
CV0004217,CMP003,C001027,1,1,0,0,,0.0,
CV0004218,CMP003,C000147,1,0,0,0,,0.0,
CV0004219,CMP003,C001943,1,0,0,0,,0.0,
CV0004220,CMP003,C000282,1,0,0,0,,0.0,
CV0004221,CMP003,C000107,1,1,0,0,,0.0,
CV0004222,CMP003,C002090,1,1,0,0,,0.0,
CV0004223,CMP003,C000029,1,0,0,0,,0.0,
CV0004224,CMP003,C002261,1,0,0,0,,0.0,
CV0004225,CMP003,C000366,1,1,1,0,,0.0,
CV0004226,CMP003,C002166,1,1,1,0,,0.0,
CV0004227,CMP003,C001163,1,0,0,0,,0.0,
CV0004228,CMP003,C002565,1,0,0,0,,0.0,
CV0004229,CMP003,C000399,1,0,0,0,,0.0,
CV0004230,CMP003,C002433,1,1,0,0,,0.0,
CV0004231,CMP003,C001439,1,0,0,0,,0.0,
CV0004232,CMP003,C002724,1,0,0,0,,0.0,
CV0004233,CMP003,C000615,1,1,1,1,2025-03-01,52.43,T0016576
CV0004234,CMP003,C001385,1,1,0,0,,0.0,
CV0004235,CMP003,C002820,1,1,0,0,,0.0,
CV0004236,CMP003,C002091,1,1,0,0,,0.0,
CV0004237,CMP003,C000361,1,0,0,0,,0.0,
CV0004238,CMP003,C001862,1,1,0,0,,0.0,
CV0004239,CMP003,C000331,1,1,1,0,,0.0,
CV0004240,CMP003,C001148,1,0,0,0,,0.0,
CV0004241,CMP003,C000120,1,0,0,0,,0.0,
CV0004242,CMP003,C000832,1,1,0,0,,0.0,
CV0004243,CMP003,C002910,1,0,0,0,,0.0,
CV0004244,CMP003,C001867,1,0,0,0,,0.0,
CV0004245,CMP003,C000170,1,0,0,0,,0.0,
CV0004246,CMP003,C002855,1,0,0,0,,0.0,
CV0004247,CMP003,C002085,1,0,0,0,,0.0,
CV0004248,CMP003,C002865,1,1,0,0,,0.0,
CV0004249,CMP003,C000315,1,1,0,0,,0.0,
CV0004250,CMP003,C003028,1,1,1,1,2025-02-19,97.65,T0021056
CV0004251,CMP003,C000874,1,1,0,0,,0.0,
CV0004252,CMP003,C001470,1,0,0,0,,0.0,
CV0004253,CMP003,C000838,1,0,0,0,,0.0,
CV0004254,CMP003,C001940,1,1,1,0,,0.0,
CV0004255,CMP003,C002170,1,1,0,0,,0.0,
CV0004256,CMP003,C002926,1,0,0,0,,0.0,
CV0004257,CMP003,C000389,1,1,0,0,,0.0,
CV0004258,CMP003,C000695,1,0,0,0,,0.0,
CV0004259,CMP003,C000514,1,0,0,0,,0.0,
CV0004260,CMP003,C002620,1,1,0,0,,0.0,
CV0004261,CMP003,C002795,1,0,0,0,,0.0,
CV0004262,CMP003,C002402,1,1,0,0,,0.0,
CV0004263,CMP003,C003141,1,1,0,0,,0.0,
CV0004264,CMP003,C001721,1,1,0,0,,0.0,
CV0004265,CMP003,C002001,1,1,0,0,,0.0,
CV0004266,CMP003,C001043,1,0,0,0,,0.0,
CV0004267,CMP003,C002991,1,1,0,0,,0.0,
CV0004268,CMP003,C001051,1,1,1,0,,0.0,
CV0004269,CMP003,C001486,1,1,0,0,,0.0,
CV0004270,CMP003,C002980,1,1,1,0,,0.0,
CV0004271,CMP003,C000616,1,0,0,0,,0.0,
CV0004272,CMP003,C002080,1,0,0,0,,0.0,
CV0004273,CMP003,C002737,1,0,0,0,,0.0,
CV0004274,CMP003,C001104,1,1,0,0,,0.0,
CV0004275,CMP003,C002426,1,1,0,0,,0.0,
CV0004276,CMP003,C001278,1,1,0,0,,0.0,
CV0004277,CMP003,C001203,1,1,0,0,,0.0,
CV0004278,CMP003,C002017,1,1,0,0,,0.0,
CV0004279,CMP003,C002913,1,0,0,0,,0.0,
CV0004280,CMP003,C002675,1,1,0,0,,0.0,
CV0004281,CMP003,C002434,1,0,0,0,,0.0,
CV0004282,CMP003,C002140,1,0,0,0,,0.0,
CV0004283,CMP003,C003183,1,0,0,0,,0.0,
CV0004284,CMP003,C002676,1,0,0,0,,0.0,
CV0004285,CMP003,C000004,1,0,0,0,,0.0,
CV0004286,CMP003,C001938,1,0,0,0,,0.0,
CV0004287,CMP003,C002430,1,0,0,0,,0.0,
CV0004288,CMP003,C000063,1,1,0,0,,0.0,
CV0004289,CMP003,C002057,1,0,0,0,,0.0,
CV0004290,CMP003,C000161,1,1,0,0,,0.0,
CV0004291,CMP003,C000589,1,1,1,0,,0.0,
CV0004292,CMP003,C001049,1,0,0,0,,0.0,
CV0004293,CMP003,C000022,1,1,0,0,,0.0,
CV0004294,CMP003,C002778,1,0,0,0,,0.0,
CV0004295,CMP003,C000430,1,1,0,0,,0.0,
CV0004296,CMP003,C000523,1,1,0,0,,0.0,
CV0004297,CMP003,C001297,1,0,0,0,,0.0,
CV0004298,CMP003,C002323,1,1,0,0,,0.0,
CV0004299,CMP003,C002299,1,1,0,0,,0.0,
CV0004300,CMP003,C001764,1,1,0,0,,0.0,
CV0004301,CMP003,C002263,1,0,0,0,,0.0,
CV0004302,CMP003,C001571,1,1,0,0,,0.0,
CV0004303,CMP003,C002694,1,0,0,0,,0.0,
CV0004304,CMP003,C001199,1,1,1,1,2025-03-07,55.35,T0020959
CV0004305,CMP003,C000268,1,0,0,0,,0.0,
CV0004306,CMP003,C000436,1,1,0,0,,0.0,
CV0004307,CMP003,C002509,1,0,0,0,,0.0,
CV0004308,CMP003,C001570,1,1,0,0,,0.0,
CV0004309,CMP003,C001884,1,0,0,0,,0.0,
CV0004310,CMP003,C000457,1,1,1,1,2025-02-19,62.19,T0018545
CV0004311,CMP003,C000419,1,0,0,0,,0.0,
CV0004312,CMP003,C002525,1,0,0,0,,0.0,
CV0004313,CMP003,C002139,1,1,0,0,,0.0,
CV0004314,CMP003,C002384,1,1,0,0,,0.0,
CV0004315,CMP003,C000260,1,1,0,0,,0.0,
CV0004316,CMP003,C000811,1,1,0,0,,0.0,
CV0004317,CMP003,C000621,1,0,0,0,,0.0,
CV0004318,CMP003,C002799,1,1,0,0,,0.0,
CV0004319,CMP003,C000180,1,1,0,0,,0.0,
CV0004320,CMP003,C002830,1,1,0,0,,0.0,
CV0004321,CMP003,C001955,1,0,0,0,,0.0,
CV0004322,CMP003,C003070,1,1,1,0,,0.0,
CV0004323,CMP003,C002751,1,1,0,0,,0.0,
CV0004324,CMP003,C000151,1,1,0,0,,0.0,
CV0004325,CMP003,C003052,1,1,0,0,,0.0,
CV0004326,CMP003,C000178,1,0,0,0,,0.0,
CV0004327,CMP003,C002740,1,1,1,0,,0.0,
CV0004328,CMP003,C002137,1,0,0,0,,0.0,
CV0004329,CMP003,C001785,1,1,1,1,2025-02-16,101.3,T0011718
CV0004330,CMP003,C000921,1,1,0,0,,0.0,
CV0004331,CMP003,C000087,1,0,0,0,,0.0,
CV0004332,CMP003,C000428,1,1,1,0,,0.0,
CV0004333,CMP003,C002538,1,1,0,0,,0.0,
CV0004334,CMP003,C003198,1,1,0,0,,0.0,
CV0004335,CMP003,C000954,1,1,0,0,,0.0,
CV0004336,CMP003,C002657,1,1,0,0,,0.0,
CV0004337,CMP003,C000715,1,1,0,0,,0.0,
CV0004338,CMP003,C002116,1,0,0,0,,0.0,
CV0004339,CMP003,C002959,1,0,0,0,,0.0,
CV0004340,CMP003,C001544,1,1,1,0,,0.0,
CV0004341,CMP003,C002208,1,1,0,0,,0.0,
CV0004342,CMP003,C002691,1,0,0,0,,0.0,
CV0004343,CMP003,C001002,1,1,0,0,,0.0,
CV0004344,CMP003,C001529,1,0,0,0,,0.0,
CV0004345,CMP003,C003073,1,0,0,0,,0.0,
CV0004346,CMP003,C001061,1,0,0,0,,0.0,
CV0004347,CMP003,C002665,1,0,0,0,,0.0,
CV0004348,CMP003,C001615,1,1,0,0,,0.0,
CV0004349,CMP003,C000822,1,1,0,0,,0.0,
CV0004350,CMP003,C000771,1,1,0,0,,0.0,
CV0004351,CMP003,C000603,1,1,1,0,,0.0,
CV0004352,CMP003,C002804,1,1,0,0,,0.0,
CV0004353,CMP003,C002125,1,1,0,0,,0.0,
CV0004354,CMP003,C001220,1,0,0,0,,0.0,
CV0004355,CMP003,C001471,1,1,0,0,,0.0,
CV0004356,CMP003,C003188,1,1,0,0,,0.0,
CV0004357,CMP003,C002931,1,1,1,0,,0.0,
CV0004358,CMP003,C001770,1,1,0,0,,0.0,
CV0004359,CMP003,C001934,1,0,0,0,,0.0,
CV0004360,CMP003,C000980,1,0,0,0,,0.0,
CV0004361,CMP003,C001168,1,1,1,0,,0.0,
CV0004362,CMP003,C001417,1,1,0,0,,0.0,
CV0004363,CMP003,C001214,1,0,0,0,,0.0,
CV0004364,CMP003,C000639,1,0,0,0,,0.0,
CV0004365,CMP003,C000798,1,0,0,0,,0.0,
CV0004366,CMP003,C002949,1,1,0,0,,0.0,
CV0004367,CMP003,C002811,1,1,0,0,,0.0,
CV0004368,CMP003,C001916,1,1,0,0,,0.0,
CV0004369,CMP003,C002654,1,0,0,0,,0.0,
CV0004370,CMP003,C000584,1,1,0,0,,0.0,
CV0004371,CMP003,C000160,1,1,1,1,2025-02-12,135.56,T0011881
CV0004372,CMP003,C001899,1,0,0,0,,0.0,
CV0004373,CMP003,C000024,1,1,0,0,,0.0,
CV0004374,CMP003,C002036,1,0,0,0,,0.0,
CV0004375,CMP003,C002078,1,0,0,0,,0.0,
CV0004376,CMP003,C001569,1,0,0,0,,0.0,
CV0004377,CMP003,C000544,1,0,0,0,,0.0,
CV0004378,CMP003,C000314,1,1,0,0,,0.0,
CV0004379,CMP003,C000149,1,1,0,0,,0.0,
CV0004380,CMP003,C000640,1,0,0,0,,0.0,
CV0004381,CMP003,C003072,1,0,0,0,,0.0,
CV0004382,CMP003,C000452,1,1,0,0,,0.0,
CV0004383,CMP003,C002109,1,0,0,0,,0.0,
CV0004384,CMP003,C000079,1,1,1,0,,0.0,
CV0004385,CMP003,C000484,1,1,0,0,,0.0,
CV0004386,CMP003,C000950,1,0,0,0,,0.0,
CV0004387,CMP003,C002257,1,1,0,0,,0.0,
CV0004388,CMP003,C000630,1,0,0,0,,0.0,
CV0004389,CMP003,C000243,1,0,0,0,,0.0,
CV0004390,CMP003,C000952,1,0,0,0,,0.0,
CV0004391,CMP003,C000475,1,1,0,0,,0.0,
CV0004392,CMP003,C000697,1,0,0,0,,0.0,
CV0004393,CMP003,C001416,1,1,0,0,,0.0,
CV0004394,CMP003,C002545,1,0,0,0,,0.0,
CV0004395,CMP003,C002521,1,0,0,0,,0.0,
CV0004396,CMP003,C001629,1,1,1,0,,0.0,
CV0004397,CMP003,C000383,1,1,1,0,,0.0,
CV0004398,CMP003,C000675,1,1,1,1,2025-02-24,101.78,T0013068
CV0004399,CMP003,C002246,1,1,0,0,,0.0,
CV0004400,CMP003,C001977,1,0,0,0,,0.0,
CV0004401,CMP003,C002431,1,1,0,0,,0.0,
CV0004402,CMP003,C000427,1,0,0,0,,0.0,
CV0004403,CMP003,C000731,1,1,0,0,,0.0,
CV0004404,CMP003,C000406,1,1,1,0,,0.0,
CV0004405,CMP003,C001494,1,1,0,0,,0.0,
CV0004406,CMP003,C002055,1,1,0,0,,0.0,
CV0004407,CMP003,C000460,1,0,0,0,,0.0,
CV0004408,CMP003,C002557,1,0,0,0,,0.0,
CV0004409,CMP003,C003174,1,1,0,0,,0.0,
CV0004410,CMP003,C001714,1,1,0,0,,0.0,
CV0004411,CMP003,C001263,1,1,0,0,,0.0,
CV0004412,CMP003,C002352,1,0,0,0,,0.0,
CV0004413,CMP003,C003156,1,0,0,0,,0.0,
CV0004414,CMP003,C000136,1,1,0,0,,0.0,
CV0004415,CMP003,C003025,1,0,0,0,,0.0,
CV0004416,CMP003,C002156,1,0,0,0,,0.0,
CV0004417,CMP003,C002881,1,1,0,0,,0.0,
CV0004418,CMP003,C002189,1,0,0,0,,0.0,
CV0004419,CMP003,C000023,1,0,0,0,,0.0,
CV0004420,CMP003,C002643,1,1,1,1,2025-02-19,84.74,T0013536
CV0004421,CMP003,C000522,1,1,0,0,,0.0,
CV0004422,CMP003,C001983,1,1,0,0,,0.0,
CV0004423,CMP003,C001856,1,0,0,0,,0.0,
CV0004424,CMP003,C001523,1,1,0,0,,0.0,
CV0004425,CMP003,C001136,1,1,1,0,,0.0,
CV0004426,CMP003,C000958,1,1,0,0,,0.0,
CV0004427,CMP003,C002155,1,1,0,0,,0.0,
CV0004428,CMP003,C000211,1,0,0,0,,0.0,
CV0004429,CMP003,C000566,1,0,0,0,,0.0,
CV0004430,CMP003,C000186,1,1,0,0,,0.0,
CV0004431,CMP003,C002749,1,0,0,0,,0.0,
CV0004432,CMP003,C001575,1,1,0,0,,0.0,
CV0004433,CMP003,C001915,1,1,0,0,,0.0,
CV0004434,CMP003,C003107,1,1,0,0,,0.0,
CV0004435,CMP003,C000607,1,1,0,0,,0.0,
CV0004436,CMP003,C002344,1,1,0,0,,0.0,
CV0004437,CMP003,C001151,1,0,0,0,,0.0,
CV0004438,CMP003,C002770,1,0,0,0,,0.0,
CV0004439,CMP003,C001308,1,1,0,0,,0.0,
CV0004440,CMP003,C001755,1,0,0,0,,0.0,
CV0004441,CMP003,C000641,1,1,0,0,,0.0,
CV0004442,CMP003,C002409,1,1,1,0,,0.0,
CV0004443,CMP003,C001646,1,1,0,0,,0.0,
CV0004444,CMP003,C000863,1,1,1,1,2025-03-04,131.88,T0005905
CV0004445,CMP003,C002231,1,1,0,0,,0.0,
CV0004446,CMP003,C002387,1,1,1,0,,0.0,
CV0004447,CMP003,C000592,1,1,0,0,,0.0,
CV0004448,CMP003,C002294,1,0,0,0,,0.0,
CV0004449,CMP003,C001129,1,1,0,0,,0.0,
CV0004450,CMP003,C001530,1,1,0,0,,0.0,
CV0004451,CMP003,C001795,1,1,0,0,,0.0,
CV0004452,CMP003,C001643,1,1,0,0,,0.0,
CV0004453,CMP003,C001290,1,1,0,0,,0.0,
CV0004454,CMP003,C001389,1,1,0,0,,0.0,
CV0004455,CMP003,C002290,1,0,0,0,,0.0,
CV0004456,CMP003,C000649,1,1,0,0,,0.0,
CV0004457,CMP003,C002998,1,1,0,0,,0.0,
CV0004458,CMP003,C002302,1,1,0,0,,0.0,
CV0004459,CMP003,C001181,1,1,0,0,,0.0,
CV0004460,CMP003,C002353,1,0,0,0,,0.0,
CV0004461,CMP003,C000718,1,1,1,1,2025-02-16,32.05,T0012145
CV0004462,CMP003,C000116,1,1,0,0,,0.0,
CV0004463,CMP003,C000537,1,1,0,0,,0.0,
CV0004464,CMP003,C001343,1,0,0,0,,0.0,
CV0004465,CMP003,C003192,1,0,0,0,,0.0,
CV0004466,CMP003,C000013,1,0,0,0,,0.0,
CV0004467,CMP003,C000117,1,0,0,0,,0.0,
CV0004468,CMP003,C000858,1,1,0,0,,0.0,
CV0004469,CMP003,C002645,1,1,0,0,,0.0,
CV0004470,CMP003,C001473,1,1,1,0,,0.0,
CV0004471,CMP003,C001900,1,1,0,0,,0.0,
CV0004472,CMP003,C003038,1,1,1,0,,0.0,
CV0004473,CMP003,C000576,1,0,0,0,,0.0,
CV0004474,CMP003,C000652,1,1,0,0,,0.0,
CV0004475,CMP003,C000496,1,0,0,0,,0.0,
CV0004476,CMP003,C002836,1,0,0,0,,0.0,
CV0004477,CMP003,C000928,1,0,0,0,,0.0,
CV0004478,CMP003,C001783,1,1,0,0,,0.0,
CV0004479,CMP003,C001138,1,1,0,0,,0.0,
CV0004480,CMP003,C000027,1,0,0,0,,0.0,
CV0004481,CMP003,C001706,1,0,0,0,,0.0,
CV0004482,CMP003,C002153,1,1,0,0,,0.0,
CV0004483,CMP003,C002194,1,0,0,0,,0.0,
CV0004484,CMP003,C002209,1,0,0,0,,0.0,
CV0004485,CMP003,C000479,1,0,0,0,,0.0,
CV0004486,CMP003,C000439,1,0,0,0,,0.0,
CV0004487,CMP003,C000762,1,1,0,0,,0.0,
CV0004488,CMP003,C001838,1,1,0,0,,0.0,
CV0004489,CMP003,C002273,1,0,0,0,,0.0,
CV0004490,CMP003,C001438,1,0,0,0,,0.0,
CV0004491,CMP003,C001748,1,1,0,0,,0.0,
CV0004492,CMP003,C000578,1,1,1,0,,0.0,
CV0004493,CMP003,C000831,1,0,0,0,,0.0,
CV0004494,CMP003,C000532,1,0,0,0,,0.0,
CV0004495,CMP003,C002570,1,1,0,0,,0.0,
CV0004496,CMP003,C000416,1,1,0,0,,0.0,
CV0004497,CMP003,C002687,1,1,1,0,,0.0,
CV0004498,CMP003,C000327,1,1,0,0,,0.0,
CV0004499,CMP003,C002615,1,1,0,0,,0.0,
CV0004500,CMP003,C000456,1,1,0,0,,0.0,
CV0004501,CMP003,C002655,1,1,0,0,,0.0,
CV0004502,CMP003,C002130,1,0,0,0,,0.0,
CV0004503,CMP003,C002634,1,1,0,0,,0.0,
CV0004504,CMP003,C003158,1,0,0,0,,0.0,
CV0004505,CMP003,C000076,1,1,0,0,,0.0,
CV0004506,CMP003,C000433,1,0,0,0,,0.0,
CV0004507,CMP003,C000740,1,0,0,0,,0.0,
CV0004508,CMP003,C001060,1,0,0,0,,0.0,
CV0004509,CMP003,C002038,1,1,0,0,,0.0,
CV0004510,CMP003,C002978,1,0,0,0,,0.0,
CV0004511,CMP003,C002533,1,1,0,0,,0.0,
CV0004512,CMP003,C000599,1,0,0,0,,0.0,
CV0004513,CMP003,C002797,1,0,0,0,,0.0,
CV0004514,CMP003,C001013,1,0,0,0,,0.0,
CV0004515,CMP003,C001105,1,1,0,0,,0.0,
CV0004516,CMP003,C003129,1,1,1,1,2025-02-19,75.02,T0014561
CV0004517,CMP003,C001642,1,1,0,0,,0.0,
CV0004518,CMP003,C000429,1,1,0,0,,0.0,
CV0004519,CMP003,C000966,1,0,0,0,,0.0,
CV0004520,CMP003,C002678,1,0,0,0,,0.0,
CV0004521,CMP003,C002590,1,0,0,0,,0.0,
CV0004522,CMP003,C001426,1,1,0,0,,0.0,
CV0004523,CMP003,C001059,1,0,0,0,,0.0,
CV0004524,CMP003,C000068,1,1,0,0,,0.0,
CV0004525,CMP003,C003019,1,0,0,0,,0.0,
CV0004526,CMP003,C000889,1,1,0,0,,0.0,
CV0004527,CMP003,C000025,1,1,1,0,,0.0,
CV0004528,CMP003,C000381,1,1,0,0,,0.0,
CV0004529,CMP003,C002598,1,1,1,0,,0.0,
CV0004530,CMP003,C000786,1,0,0,0,,0.0,
CV0004531,CMP003,C001534,1,1,1,0,,0.0,
CV0004532,CMP003,C002429,1,0,0,0,,0.0,
CV0004533,CMP003,C001789,1,1,1,1,2025-02-16,150.17,T0004297
CV0004534,CMP003,C000511,1,1,0,0,,0.0,
CV0004535,CMP003,C000353,1,0,0,0,,0.0,
CV0004536,CMP003,C002178,1,0,0,0,,0.0,
CV0004537,CMP003,C000481,1,1,0,0,,0.0,
CV0004538,CMP003,C001800,1,1,0,0,,0.0,
CV0004539,CMP003,C000507,1,0,0,0,,0.0,
CV0004540,CMP003,C003004,1,0,0,0,,0.0,
CV0004541,CMP003,C000037,1,0,0,0,,0.0,
