attendance_id,ticket_id,match_id,customer_id,tickets_issued,tickets_scanned,scan_timestamp,entry_gate,attendance_status
A0006660,T0006660,M006,C001131,2,2,2025-05-10 18:25:00,West Gate,Full Scan
A0006661,T0006661,M006,C000276,1,1,2025-05-10 18:51:00,North Gate,Full Scan
A0006662,T0006662,M006,C001857,4,2,2025-05-10 18:48:00,West Gate,Partial Scan
A0006663,T0006663,M006,C002096,2,2,2025-05-10 19:27:00,West Gate,Full Scan
A0006664,T0006664,M006,C002166,2,2,2025-05-10 19:22:00,West Gate,Full Scan
A0006665,T0006665,M006,C002938,2,2,2025-05-10 19:20:00,East Gate,Full Scan
A0006666,T0006666,M006,C000966,4,3,2025-05-10 18:46:00,East Gate,Partial Scan
A0006667,T0006667,M006,C000431,4,3,2025-05-10 18:41:00,North Gate,Partial Scan
A0006668,T0006668,M006,C000395,2,2,2025-05-10 18:51:00,Premium Entrance,Full Scan
A0006669,T0006669,M006,C002935,12,8,2025-05-10 18:34:00,North Gate,Partial Scan
A0006670,T0006670,M006,C001017,2,2,2025-05-10 19:07:00,West Gate,Full Scan
A0006671,T0006671,M006,C001069,2,2,2025-05-10 18:21:00,West Gate,Full Scan
A0006672,T0006672,M006,C001165,1,1,2025-05-10 18:51:00,North Gate,Full Scan
A0006673,T0006673,M006,C002810,1,1,2025-05-10 19:00:00,North Gate,Full Scan
A0006674,T0006674,M006,C000618,2,1,2025-05-10 19:01:00,North Gate,Partial Scan
A0006675,T0006675,M006,C002288,2,2,2025-05-10 18:47:00,North Gate,Full Scan
A0006676,T0006676,M006,C003116,2,2,2025-05-10 18:56:00,East Gate,Full Scan
A0006677,T0006677,M006,C000865,1,1,2025-05-10 18:47:00,West Gate,Full Scan
A0006678,T0006678,M006,C000680,2,2,2025-05-10 18:56:00,West Gate,Full Scan
A0006679,T0006679,M006,C000377,3,3,2025-05-10 19:00:00,North Gate,Full Scan
A0006680,T0006680,M006,C001417,2,1,2025-05-10 18:51:00,North Gate,Partial Scan
A0006681,T0006681,M006,C003154,2,1,2025-05-10 19:01:00,West Gate,Partial Scan
A0006682,T0006682,M006,C002460,3,3,2025-05-10 18:30:00,West Gate,Full Scan
A0006683,T0006683,M006,C000204,2,2,2025-05-10 18:40:00,Premium Entrance,Full Scan
A0006684,T0006684,M006,C000777,1,1,2025-05-10 19:27:00,East Gate,Full Scan
A0006685,T0006685,M006,C002319,2,0,,East Gate,No Show
A0006686,T0006686,M006,C002116,3,3,2025-05-10 18:29:00,North Gate,Full Scan
A0006687,T0006687,M006,C000314,2,2,2025-05-10 18:55:00,East Gate,Full Scan
A0006688,T0006688,M006,C002875,2,2,2025-05-10 18:19:00,West Gate,Full Scan
A0006689,T0006689,M006,C000187,2,2,2025-05-10 19:04:00,North Gate,Full Scan
A0006690,T0006690,M006,C000430,1,1,2025-05-10 18:41:00,West Gate,Full Scan
A0006691,T0006691,M006,C001574,3,3,2025-05-10 18:42:00,North Gate,Full Scan
A0006692,T0006692,M006,C002862,1,1,2025-05-10 18:47:00,East Gate,Full Scan
A0006693,T0006693,M006,C002569,1,1,2025-05-10 18:43:00,West Gate,Full Scan
A0006694,T0006694,M006,C002756,1,1,2025-05-10 18:53:00,West Gate,Full Scan
A0006695,T0006695,M006,C002050,2,2,2025-05-10 18:38:00,Premium Entrance,Full Scan
A0006696,T0006696,M006,C000052,2,2,2025-05-10 18:27:00,North Gate,Full Scan
A0006697,T0006697,M006,C002973,2,2,2025-05-10 19:10:00,West Gate,Full Scan
A0006698,T0006698,M006,C002369,2,1,2025-05-10 18:29:00,West Gate,Partial Scan
A0006699,T0006699,M006,C002307,1,1,2025-05-10 19:18:00,Premium Entrance,Full Scan
A0006700,T0006700,M006,C001840,16,13,2025-05-10 19:00:00,West Gate,Partial Scan
A0006701,T0006701,M006,C002750,1,1,2025-05-10 18:23:00,Premium Entrance,Full Scan
A0006702,T0006702,M006,C000332,1,1,2025-05-10 18:33:00,East Gate,Full Scan
A0006703,T0006703,M006,C000274,1,1,2025-05-10 19:05:00,East Gate,Full Scan
A0006704,T0006704,M006,C000575,1,1,2025-05-10 18:20:00,North Gate,Full Scan
A0006705,T0006705,M006,C001650,2,2,2025-05-10 18:47:00,East Gate,Full Scan
A0006706,T0006706,M006,C001589,2,2,2025-05-10 19:07:00,West Gate,Full Scan
A0006707,T0006707,M006,C000971,1,1,2025-05-10 19:17:00,West Gate,Full Scan
A0006708,T0006708,M006,C002320,3,3,2025-05-10 18:47:00,North Gate,Full Scan
A0006709,T0006709,M006,C001531,1,1,2025-05-10 19:11:00,North Gate,Full Scan
A0006710,T0006710,M006,C002195,1,1,2025-05-10 18:40:00,West Gate,Full Scan
A0006711,T0006711,M006,C002761,2,2,2025-05-10 18:34:00,North Gate,Full Scan
A0006712,T0006712,M006,C002447,1,1,2025-05-10 18:54:00,North Gate,Full Scan
A0006713,T0006713,M006,C000261,2,2,2025-05-10 18:52:00,West Gate,Full Scan
A0006714,T0006714,M006,C001420,10,6,2025-05-10 18:47:00,West Gate,Partial Scan
A0006715,T0006715,M006,C002603,3,2,2025-05-10 18:39:00,East Gate,Partial Scan
A0006716,T0006716,M006,C000043,2,2,2025-05-10 18:54:00,West Gate,Full Scan
A0006717,T0006717,M006,C002968,1,1,2025-05-10 18:40:00,Premium Entrance,Full Scan
A0006718,T0006718,M006,C001365,4,4,2025-05-10 19:24:00,West Gate,Full Scan
A0006719,T0006719,M006,C001377,1,1,2025-05-10 19:08:00,West Gate,Full Scan
A0006720,T0006720,M006,C002666,1,1,2025-05-10 18:50:00,Premium Entrance,Full Scan
A0006721,T0006721,M006,C001528,2,2,2025-05-10 18:53:00,Premium Entrance,Full Scan
A0006722,T0006722,M006,C001262,2,2,2025-05-10 19:02:00,North Gate,Full Scan
A0006723,T0006723,M006,C003020,2,1,2025-05-10 18:58:00,East Gate,Partial Scan
A0006724,T0006724,M006,C002298,2,2,2025-05-10 18:27:00,North Gate,Full Scan
A0006725,T0006725,M006,C001518,2,2,2025-05-10 19:27:00,East Gate,Full Scan
A0006726,T0006726,M006,C001111,1,1,2025-05-10 18:56:00,West Gate,Full Scan
A0006727,T0006727,M006,C000287,1,1,2025-05-10 18:32:00,North Gate,Full Scan
A0006728,T0006728,M006,C003159,1,1,2025-05-10 19:03:00,East Gate,Full Scan
A0006729,T0006729,M006,C001759,12,11,2025-05-10 18:34:00,East Gate,Partial Scan
A0006730,T0006730,M006,C002506,2,1,2025-05-10 18:44:00,North Gate,Partial Scan
A0006731,T0006731,M006,C000658,3,2,2025-05-10 19:01:00,North Gate,Partial Scan
A0006732,T0006732,M006,C000622,1,1,2025-05-10 18:44:00,East Gate,Full Scan
A0006733,T0006733,M006,C001260,3,2,2025-05-10 18:31:00,West Gate,Partial Scan
A0006734,T0006734,M006,C003161,2,2,2025-05-10 19:22:00,West Gate,Full Scan
A0006735,T0006735,M006,C001192,3,3,2025-05-10 18:29:00,North Gate,Full Scan
A0006736,T0006736,M006,C000878,2,1,2025-05-10 18:23:00,West Gate,Partial Scan
A0006737,T0006737,M006,C002473,2,2,2025-05-10 18:53:00,West Gate,Full Scan
A0006738,T0006738,M006,C002646,2,2,2025-05-10 18:21:00,East Gate,Full Scan
A0006739,T0006739,M006,C002721,2,1,2025-05-10 18:53:00,North Gate,Partial Scan
A0006740,T0006740,M006,C001400,2,1,2025-05-10 18:51:00,West Gate,Partial Scan
A0006741,T0006741,M006,C001352,2,2,2025-05-10 18:21:00,North Gate,Full Scan
A0006742,T0006742,M006,C001961,1,1,2025-05-10 18:49:00,Premium Entrance,Full Scan
A0006743,T0006743,M006,C002784,2,2,2025-05-10 18:38:00,East Gate,Full Scan
A0006744,T0006744,M006,C002250,1,1,2025-05-10 18:53:00,North Gate,Full Scan
A0006745,T0006745,M006,C000813,1,1,2025-05-10 18:58:00,North Gate,Full Scan
A0006746,T0006746,M006,C000375,2,2,2025-05-10 18:57:00,West Gate,Full Scan
A0006747,T0006747,M006,C002996,1,1,2025-05-10 18:46:00,West Gate,Full Scan
A0006748,T0006748,M006,C000910,1,1,2025-05-10 18:41:00,North Gate,Full Scan
A0006749,T0006749,M006,C003031,1,1,2025-05-10 18:41:00,East Gate,Full Scan
A0006750,T0006750,M006,C003165,1,1,2025-05-10 19:13:00,West Gate,Full Scan
A0006751,T0006751,M006,C001567,2,2,2025-05-10 18:52:00,Premium Entrance,Full Scan
A0006752,T0006752,M006,C000109,1,0,,East Gate,No Show
A0006753,T0006753,M006,C000678,1,1,2025-05-10 19:20:00,North Gate,Full Scan
A0006754,T0006754,M006,C003152,1,1,2025-05-10 18:21:00,Premium Entrance,Full Scan
A0006755,T0006755,M006,C001803,3,3,2025-05-10 18:35:00,West Gate,Full Scan
A0006756,T0006756,M006,C000981,2,2,2025-05-10 18:37:00,East Gate,Full Scan
A0006757,T0006757,M006,C002006,2,2,2025-05-10 19:16:00,Premium Entrance,Full Scan
A0006758,T0006758,M006,C001336,2,2,2025-05-10 19:03:00,East Gate,Full Scan
A0006759,T0006759,M006,C001343,3,3,2025-05-10 18:31:00,Premium Entrance,Full Scan
A0006760,T0006760,M006,C000776,1,1,2025-05-10 18:30:00,East Gate,Full Scan
A0006761,T0006761,M006,C000591,1,1,2025-05-10 18:36:00,North Gate,Full Scan
A0006762,T0006762,M006,C000132,2,2,2025-05-10 18:53:00,Premium Entrance,Full Scan
A0006763,T0006763,M006,C002547,2,2,2025-05-10 19:15:00,North Gate,Full Scan
A0006764,T0006764,M006,C001482,1,1,2025-05-10 18:45:00,East Gate,Full Scan
A0006765,T0006765,M006,C003066,2,2,2025-05-10 19:10:00,Premium Entrance,Full Scan
A0006766,T0006766,M006,C001545,1,0,,West Gate,No Show
A0006767,T0006767,M006,C001058,2,2,2025-05-10 18:55:00,Premium Entrance,Full Scan
A0006768,T0006768,M006,C000210,1,1,2025-05-10 19:26:00,North Gate,Full Scan
A0006769,T0006769,M006,C002157,2,1,2025-05-10 19:06:00,West Gate,Partial Scan
A0006770,T0006770,M006,C002490,3,3,2025-05-10 19:14:00,West Gate,Full Scan
A0006771,T0006771,M006,C002086,1,0,,West Gate,No Show
A0006772,T0006772,M006,C001315,1,1,2025-05-10 19:27:00,Premium Entrance,Full Scan
A0006773,T0006773,M006,C002939,3,2,2025-05-10 18:32:00,West Gate,Partial Scan
A0006774,T0006774,M006,C003125,1,1,2025-05-10 18:45:00,North Gate,Full Scan
A0006775,T0006775,M006,C000337,2,2,2025-05-10 18:18:00,North Gate,Full Scan
A0006776,T0006776,M006,C002786,2,2,2025-05-10 18:31:00,Premium Entrance,Full Scan
A0006777,T0006777,M006,C003079,1,0,,East Gate,No Show
A0006778,T0006778,M006,C001064,4,2,2025-05-10 19:27:00,North Gate,Partial Scan
A0006779,T0006779,M006,C001145,1,1,2025-05-10 18:57:00,North Gate,Full Scan
A0006780,T0006780,M006,C002664,2,2,2025-05-10 19:06:00,Premium Entrance,Full Scan
A0006781,T0006781,M006,C000864,1,1,2025-05-10 18:46:00,West Gate,Full Scan
A0006782,T0006782,M006,C000541,1,1,2025-05-10 18:49:00,Premium Entrance,Full Scan
A0006783,T0006783,M006,C002927,2,1,2025-05-10 19:24:00,West Gate,Partial Scan
A0006784,T0006784,M006,C000117,3,3,2025-05-10 18:52:00,North Gate,Full Scan
A0006785,T0006785,M006,C003105,2,1,2025-05-10 18:48:00,North Gate,Partial Scan
A0006786,T0006786,M006,C000501,1,1,2025-05-10 18:57:00,North Gate,Full Scan
A0006787,T0006787,M006,C000505,2,1,2025-05-10 18:43:00,West Gate,Partial Scan
A0006788,T0006788,M006,C000211,2,2,2025-05-10 18:50:00,West Gate,Full Scan
A0006789,T0006789,M006,C002310,4,3,2025-05-10 18:04:00,West Gate,Partial Scan
A0006790,T0006790,M006,C000737,10,8,2025-05-10 18:50:00,North Gate,Partial Scan
A0006791,T0006791,M006,C002995,1,1,2025-05-10 18:17:00,East Gate,Full Scan
A0006792,T0006792,M006,C001040,6,6,2025-05-10 18:35:00,West Gate,Full Scan
A0006793,T0006793,M006,C001904,2,2,2025-05-10 19:23:00,West Gate,Full Scan
A0006794,T0006794,M006,C001468,2,0,,West Gate,No Show
A0006795,T0006795,M006,C002627,1,1,2025-05-10 18:49:00,North Gate,Full Scan
A0006796,T0006796,M006,C002775,2,1,2025-05-10 18:59:00,East Gate,Partial Scan
A0006797,T0006797,M006,C000767,1,1,2025-05-10 19:24:00,Premium Entrance,Full Scan
A0006798,T0006798,M006,C000812,2,2,2025-05-10 19:08:00,Premium Entrance,Full Scan
A0006799,T0006799,M006,C002879,1,1,2025-05-10 19:07:00,North Gate,Full Scan
A0006800,T0006800,M006,C001959,1,0,,North Gate,No Show
A0006801,T0006801,M006,C001980,1,1,2025-05-10 19:09:00,Premium Entrance,Full Scan
A0006802,T0006802,M006,C002600,2,2,2025-05-10 18:39:00,West Gate,Full Scan
A0006803,T0006803,M006,C001779,4,4,2025-05-10 19:00:00,North Gate,Full Scan
A0006804,T0006804,M006,C002145,1,1,2025-05-10 18:32:00,East Gate,Full Scan
A0006805,T0006805,M006,C002725,2,2,2025-05-10 19:07:00,North Gate,Full Scan
A0006806,T0006806,M006,C002800,1,1,2025-05-10 18:42:00,East Gate,Full Scan
A0006807,T0006807,M006,C000834,2,2,2025-05-10 18:26:00,West Gate,Full Scan
A0006808,T0006808,M006,C000592,2,1,2025-05-10 18:58:00,West Gate,Partial Scan
A0006809,T0006809,M006,C001213,1,0,,Premium Entrance,No Show
A0006810,T0006810,M006,C002647,2,2,2025-05-10 19:27:00,Premium Entrance,Full Scan
A0006811,T0006811,M006,C002604,2,2,2025-05-10 18:50:00,East Gate,Full Scan
A0006812,T0006812,M006,C001791,2,2,2025-05-10 18:41:00,North Gate,Full Scan
A0006813,T0006813,M006,C002899,1,1,2025-05-10 19:12:00,Premium Entrance,Full Scan
A0006814,T0006814,M006,C001153,2,2,2025-05-10 18:37:00,West Gate,Full Scan
A0006815,T0006815,M006,C002681,3,2,2025-05-10 18:55:00,West Gate,Partial Scan
A0006816,T0006816,M006,C000972,1,1,2025-05-10 18:51:00,North Gate,Full Scan
A0006817,T0006817,M006,C000784,10,8,2025-05-10 18:47:00,North Gate,Partial Scan
A0006818,T0006818,M006,C003086,2,2,2025-05-10 18:37:00,Premium Entrance,Full Scan
A0006819,T0006819,M006,C001289,2,2,2025-05-10 19:05:00,East Gate,Full Scan
A0006820,T0006820,M006,C001138,1,1,2025-05-10 19:05:00,North Gate,Full Scan
A0006821,T0006821,M006,C001122,3,0,,West Gate,No Show
A0006822,T0006822,M006,C001914,8,8,2025-05-10 19:09:00,East Gate,Full Scan
A0006823,T0006823,M006,C001809,3,3,2025-05-10 19:22:00,Premium Entrance,Full Scan
A0006824,T0006824,M006,C001522,2,2,2025-05-10 18:57:00,North Gate,Full Scan
A0006825,T0006825,M006,C001734,2,1,2025-05-10 18:31:00,North Gate,Partial Scan
A0006826,T0006826,M006,C002130,1,1,2025-05-10 18:43:00,West Gate,Full Scan
A0006827,T0006827,M006,C002364,2,2,2025-05-10 18:42:00,North Gate,Full Scan
A0006828,T0006828,M006,C002297,1,1,2025-05-10 19:09:00,West Gate,Full Scan
A0006829,T0006829,M006,C001442,2,2,2025-05-10 19:02:00,North Gate,Full Scan
A0006830,T0006830,M006,C001219,25,20,2025-05-10 18:44:00,East Gate,Partial Scan
A0006831,T0006831,M006,C001486,2,2,2025-05-10 18:55:00,Premium Entrance,Full Scan
A0006832,T0006832,M006,C002351,2,2,2025-05-10 18:29:00,North Gate,Full Scan
A0006833,T0006833,M006,C002358,4,4,2025-05-10 18:36:00,West Gate,Full Scan
A0006834,T0006834,M006,C000477,1,1,2025-05-10 18:52:00,West Gate,Full Scan
A0006835,T0006835,M006,C003053,2,2,2025-05-10 19:00:00,West Gate,Full Scan
A0006836,T0006836,M006,C002126,1,1,2025-05-10 19:16:00,East Gate,Full Scan
A0006837,T0006837,M006,C000999,2,1,2025-05-10 18:59:00,North Gate,Partial Scan
A0006838,T0006838,M006,C002992,1,1,2025-05-10 18:43:00,East Gate,Full Scan
A0006839,T0006839,M006,C002068,1,1,2025-05-10 18:38:00,Premium Entrance,Full Scan
A0006840,T0006840,M006,C001113,2,2,2025-05-10 19:11:00,North Gate,Full Scan
A0006841,T0006841,M006,C002378,1,1,2025-05-10 18:38:00,North Gate,Full Scan
A0006842,T0006842,M006,C000353,2,1,2025-05-10 18:39:00,East Gate,Partial Scan
A0006843,T0006843,M006,C002020,1,1,2025-05-10 19:09:00,North Gate,Full Scan
A0006844,T0006844,M006,C001609,6,6,2025-05-10 18:27:00,East Gate,Full Scan
A0006845,T0006845,M006,C001454,3,2,2025-05-10 18:58:00,North Gate,Partial Scan
A0006846,T0006846,M006,C001500,1,1,2025-05-10 18:53:00,West Gate,Full Scan
A0006847,T0006847,M006,C001232,3,3,2025-05-10 18:36:00,West Gate,Full Scan
A0006848,T0006848,M006,C002237,2,2,2025-05-10 19:08:00,West Gate,Full Scan
A0006849,T0006849,M006,C000143,8,6,2025-05-10 19:14:00,North Gate,Partial Scan
A0006850,T0006850,M006,C002117,1,1,2025-05-10 18:50:00,West Gate,Full Scan
A0006851,T0006851,M006,C000627,2,2,2025-05-10 18:41:00,North Gate,Full Scan
A0006852,T0006852,M006,C001847,3,3,2025-05-10 19:01:00,North Gate,Full Scan
A0006853,T0006853,M006,C001830,2,1,2025-05-10 19:27:00,North Gate,Partial Scan
A0006854,T0006854,M006,C001698,2,2,2025-05-10 19:12:00,East Gate,Full Scan
A0006855,T0006855,M006,C001405,3,3,2025-05-10 18:24:00,West Gate,Full Scan
A0006856,T0006856,M006,C001418,3,3,2025-05-10 18:58:00,North Gate,Full Scan
A0006857,T0006857,M006,C000487,2,2,2025-05-10 19:07:00,East Gate,Full Scan
A0006858,T0006858,M006,C001186,2,2,2025-05-10 19:22:00,West Gate,Full Scan
A0006859,T0006859,M006,C000149,1,1,2025-05-10 18:52:00,Premium Entrance,Full Scan
A0006860,T0006860,M006,C002214,1,1,2025-05-10 18:38:00,Premium Entrance,Full Scan
A0006861,T0006861,M006,C002210,1,1,2025-05-10 18:16:00,West Gate,Full Scan
A0006862,T0006862,M006,C000787,1,1,2025-05-10 18:49:00,West Gate,Full Scan
A0006863,T0006863,M006,C000833,1,1,2025-05-10 19:18:00,Premium Entrance,Full Scan
A0006864,T0006864,M006,C000116,30,28,2025-05-10 19:04:00,East Gate,Partial Scan
A0006865,T0006865,M006,C002597,3,3,2025-05-10 19:16:00,West Gate,Full Scan
A0006866,T0006866,M006,C002059,2,2,2025-05-10 19:14:00,West Gate,Full Scan
A0006867,T0006867,M006,C002046,1,1,2025-05-10 18:22:00,West Gate,Full Scan
A0006868,T0006868,M006,C002124,4,4,2025-05-10 19:18:00,North Gate,Full Scan
A0006869,T0006869,M006,C001909,2,2,2025-05-10 18:40:00,East Gate,Full Scan
A0006870,T0006870,M006,C000874,20,16,2025-05-10 18:53:00,West Gate,Partial Scan
A0006871,T0006871,M006,C000457,4,4,2025-05-10 18:21:00,North Gate,Full Scan
A0006872,T0006872,M006,C001108,2,2,2025-05-10 19:19:00,West Gate,Full Scan
A0006873,T0006873,M006,C001679,1,1,2025-05-10 19:14:00,North Gate,Full Scan
A0006874,T0006874,M006,C003054,1,1,2025-05-10 18:53:00,North Gate,Full Scan
A0006875,T0006875,M006,C001119,1,1,2025-05-10 18:10:00,East Gate,Full Scan
A0006876,T0006876,M006,C001736,1,1,2025-05-10 19:15:00,West Gate,Full Scan
A0006877,T0006877,M006,C001911,3,3,2025-05-10 19:19:00,West Gate,Full Scan
A0006878,T0006878,M006,C001322,2,2,2025-05-10 19:10:00,Premium Entrance,Full Scan
A0006879,T0006879,M006,C001422,2,1,2025-05-10 18:36:00,Premium Entrance,Partial Scan
A0006880,T0006880,M006,C000290,1,1,2025-05-10 19:03:00,Premium Entrance,Full Scan
A0006881,T0006881,M006,C000328,2,1,2025-05-10 18:49:00,North Gate,Partial Scan
A0006882,T0006882,M006,C002556,2,2,2025-05-10 18:49:00,North Gate,Full Scan
A0006883,T0006883,M006,C000667,2,2,2025-05-10 18:51:00,West Gate,Full Scan
A0006884,T0006884,M006,C002074,2,1,2025-05-10 18:37:00,West Gate,Partial Scan
A0006885,T0006885,M006,C000423,2,2,2025-05-10 18:36:00,East Gate,Full Scan
A0006886,T0006886,M006,C000226,1,1,2025-05-10 19:03:00,North Gate,Full Scan
A0006887,T0006887,M006,C002229,2,2,2025-05-10 19:08:00,West Gate,Full Scan
A0006888,T0006888,M006,C002688,3,2,2025-05-10 18:25:00,West Gate,Partial Scan
A0006889,T0006889,M006,C002019,1,1,2025-05-10 18:35:00,North Gate,Full Scan
A0006890,T0006890,M006,C002687,3,2,2025-05-10 19:06:00,North Gate,Partial Scan
A0006891,T0006891,M006,C001716,1,1,2025-05-10 19:05:00,East Gate,Full Scan
A0006892,T0006892,M006,C000958,10,10,2025-05-10 18:43:00,Premium Entrance,Full Scan
A0006893,T0006893,M006,C002538,2,2,2025-05-10 18:57:00,East Gate,Full Scan
A0006894,T0006894,M006,C001860,1,1,2025-05-10 18:57:00,West Gate,Full Scan
A0006895,T0006895,M006,C000063,1,1,2025-05-10 18:23:00,North Gate,Full Scan
A0006896,T0006896,M006,C001724,2,2,2025-05-10 18:19:00,West Gate,Full Scan
A0006897,T0006897,M006,C000624,1,1,2025-05-10 18:30:00,Premium Entrance,Full Scan
A0006898,T0006898,M006,C001446,1,1,2025-05-10 18:54:00,West Gate,Full Scan
A0006899,T0006899,M006,C000520,1,1,2025-05-10 18:12:00,West Gate,Full Scan
A0006900,T0006900,M006,C000633,1,1,2025-05-10 18:40:00,North Gate,Full Scan
A0006901,T0006901,M006,C002435,4,4,2025-05-10 18:57:00,East Gate,Full Scan
A0006902,T0006902,M006,C000320,1,1,2025-05-10 18:35:00,North Gate,Full Scan
A0006903,T0006903,M006,C002948,2,2,2025-05-10 18:42:00,North Gate,Full Scan
A0006904,T0006904,M006,C000013,2,1,2025-05-10 18:54:00,North Gate,Partial Scan
A0006905,T0006905,M006,C002026,2,2,2025-05-10 18:21:00,East Gate,Full Scan
A0006906,T0006906,M006,C001635,1,1,2025-05-10 18:25:00,East Gate,Full Scan
A0006907,T0006907,M006,C002660,2,2,2025-05-10 18:56:00,North Gate,Full Scan
A0006908,T0006908,M006,C000039,1,1,2025-05-10 18:38:00,West Gate,Full Scan
A0006909,T0006909,M006,C001385,2,2,2025-05-10 19:00:00,North Gate,Full Scan
A0006910,T0006910,M006,C003140,3,3,2025-05-10 18:58:00,Premium Entrance,Full Scan
A0006911,T0006911,M006,C002525,1,1,2025-05-10 19:00:00,Premium Entrance,Full Scan
A0006912,T0006912,M006,C001999,2,2,2025-05-10 18:08:00,East Gate,Full Scan
A0006913,T0006913,M006,C002830,2,2,2025-05-10 18:44:00,East Gate,Full Scan
A0006914,T0006914,M006,C001426,2,1,2025-05-10 18:29:00,West Gate,Partial Scan
A0006915,T0006915,M006,C002816,1,1,2025-05-10 18:22:00,Premium Entrance,Full Scan
A0006916,T0006916,M006,C002107,3,3,2025-05-10 18:25:00,West Gate,Full Scan
A0006917,T0006917,M006,C000189,1,1,2025-05-10 19:18:00,West Gate,Full Scan
A0006918,T0006918,M006,C001109,10,8,2025-05-10 19:06:00,West Gate,Partial Scan
A0006919,T0006919,M006,C001871,1,1,2025-05-10 18:28:00,North Gate,Full Scan
A0006920,T0006920,M006,C001625,1,1,2025-05-10 18:52:00,East Gate,Full Scan
A0006921,T0006921,M006,C000937,2,1,2025-05-10 18:33:00,East Gate,Partial Scan
A0006922,T0006922,M006,C001274,3,3,2025-05-10 18:42:00,North Gate,Full Scan
A0006923,T0006923,M006,C001925,1,0,,East Gate,No Show
A0006924,T0006924,M006,C001981,1,0,,West Gate,No Show
A0006925,T0006925,M006,C001031,2,2,2025-05-10 19:20:00,Premium Entrance,Full Scan
A0006926,T0006926,M006,C001834,12,11,2025-05-10 18:47:00,West Gate,Partial Scan
A0006927,T0006927,M006,C001066,1,1,2025-05-10 18:53:00,North Gate,Full Scan
A0006928,T0006928,M006,C000510,1,1,2025-05-10 18:24:00,West Gate,Full Scan
A0006929,T0006929,M006,C000675,3,3,2025-05-10 19:06:00,North Gate,Full Scan
A0006930,T0006930,M006,C001133,2,1,2025-05-10 18:39:00,West Gate,Partial Scan
A0006931,T0006931,M006,C002562,1,0,,North Gate,No Show
A0006932,T0006932,M006,C002457,1,1,2025-05-10 18:44:00,West Gate,Full Scan
A0006933,T0006933,M006,C001424,2,2,2025-05-10 18:29:00,East Gate,Full Scan
A0006934,T0006934,M006,C000903,1,1,2025-05-10 19:03:00,North Gate,Full Scan
A0006935,T0006935,M006,C000604,1,1,2025-05-10 19:04:00,East Gate,Full Scan
A0006936,T0006936,M006,C002696,2,2,2025-05-10 18:47:00,West Gate,Full Scan
A0006937,T0006937,M006,C000405,2,2,2025-05-10 18:32:00,East Gate,Full Scan
A0006938,T0006938,M006,C002052,2,2,2025-05-10 18:15:00,North Gate,Full Scan
A0006939,T0006939,M006,C002880,4,4,2025-05-10 19:15:00,East Gate,Full Scan
A0006940,T0006940,M006,C002162,3,2,2025-05-10 18:45:00,East Gate,Partial Scan
A0006941,T0006941,M006,C000240,2,2,2025-05-10 19:04:00,East Gate,Full Scan
A0006942,T0006942,M006,C002258,1,1,2025-05-10 18:48:00,West Gate,Full Scan
